date,day_of_week,resting_hr,total_steps,total_sleep,sleep_hours,deep_ratio,rem_ratio,sleep_deficit,sleep_start_time,wake_time,sleep_midpoint,sleep_start_hour,wake_hour,avg_hr_day,hr_std_day,hr_deviation,stress_index,activity_load,is_weekend,mood_score,productivity_score
2016-04-18,0,50.0,11009,91.0,1.52,0.25,0.19,389.0,2016-04-18 23:51:00,2016-04-19 01:22:00,00:36:30,23.0,1.0,81.49,26.52,31.49,0.52,0.34,0,,
2016-04-18,0,,13019,,,0.25,0.19,,,,,,,,,,,0.39,0,,
2016-04-18,0,,6155,,,0.25,0.19,,,,,,,,,,,0.25,0,,
2016-04-18,0,61.0,5153,1046.0,17.42,0.25,0.19,-566.0,2016-04-18 06:52:00,2016-04-19 00:17:30,15:34:45,6.0,0.0,82.91,10.37,21.91,0.1673,0.24,0,,
2016-04-18,0,,7762,,,0.25,0.19,,,,,,,,,,,0.33,0,,
2016-04-18,0,,17076,,,0.25,0.19,,,,,,,,,,,0.51,0,,
2016-04-18,0,,4597,,,0.25,0.19,,,,,,,,,,,0.24,0,,
2016-04-18,0,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-18,0,,244,,,0.25,0.19,,,,,,,,,,,0.02,0,,
2016-04-18,0,,6559,,,0.25,0.19,,,,,,,,,,,0.27,0,,
2016-04-18,0,,62,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-18,0,55.0,11404,1039.0,17.32,0.25,0.19,-559.0,2016-04-18 06:18:30,2016-04-18 23:37:30,14:58:00,6.0,23.0,76.92,15.35,21.92,0.2741,0.36,0,,
2016-04-18,0,53.0,8247,91.0,1.52,0.25,0.19,389.0,2016-04-18 23:36:30,2016-04-19 01:07:30,00:22:00,23.0,1.0,71.23,12.57,18.23,0.2328,0.27,0,,
2016-04-18,0,41.0,9893,1035.0,17.25,0.25,0.19,-555.0,2016-04-18 06:42:00,2016-04-18 23:57:00,15:19:30,6.0,23.0,68.65,19.69,27.65,0.4688,0.54,0,,
2016-04-18,0,,10536,,,0.25,0.19,,,,,,,,,,,0.27,0,,
2016-04-18,0,53.0,3727,86.0,1.43,0.25,0.19,394.0,2016-04-18 13:29:00,2016-04-18 14:55:00,14:12:00,13.0,14.0,65.38,6.61,12.38,0.1223,0.21,0,,
2016-04-18,0,,3325,50.0,0.83,0.25,0.19,430.0,2016-04-18 23:37:00,2016-04-19 00:27:00,00:02:00,23.0,0.0,,,,,0.18,0,,
2016-04-18,0,,3864,,,0.25,0.19,,,,,,,,,,,0.16,0,,
2016-04-18,0,,6798,,,0.25,0.19,,,,,,,,,,,0.42,0,,
2016-04-18,0,48.0,11423,,,0.25,0.19,,,,,,,66.04,13.14,18.04,0.2681,0.29,0,,
2016-04-18,0,,11663,70.0,1.17,0.25,0.19,410.0,2016-04-18 05:45:00,2016-04-18 06:55:00,06:20:00,5.0,6.0,,,,,0.42,0,,
2016-04-18,0,,9105,1211.0,20.18,0.25,0.19,-731.0,2016-04-18 01:52:00,2016-04-18 22:03:00,11:57:30,1.0,22.0,,,,,0.32,0,,
2016-04-18,0,,6885,,,0.25,0.19,,,,,,,,,,,0.27,0,,
2016-04-18,0,66.0,8294,,,0.25,0.19,,,,,,,97.72,13.6,31.72,0.203,0.3,0,,
2016-04-18,0,,5151,,,0.25,0.19,,,,,,,,,,,0.21,0,,
2016-04-18,0,,9827,90.0,1.5,0.25,0.19,390.0,2016-04-18 23:22:00,2016-04-19 00:52:00,00:07:00,23.0,0.0,,,,,0.4,0,,
2016-04-18,0,,2276,904.0,15.07,0.25,0.19,-424.0,2016-04-18 07:45:00,2016-04-18 22:49:00,15:17:00,7.0,22.0,,,,,0.08,0,,
2016-04-18,0,,13630,1038.0,17.3,0.25,0.19,-558.0,2016-04-18 04:03:00,2016-04-18 21:21:00,12:42:00,4.0,21.0,,,,,0.55,0,,
2016-04-18,0,65.0,14816,,,0.25,0.19,,,,,,,93.21,10.9,28.21,0.1651,0.49,0,,
2016-04-18,0,55.0,8940,,,0.25,0.19,,,,,,,80.46,10.24,25.46,0.1829,0.4,0,,
2016-04-18,0,,7132,,,0.25,0.19,,,,,,,,,,,0.23,0,,
2016-04-18,0,54.0,14131,,,0.25,0.19,,,,,,,82.71,19.71,28.71,0.3583,0.46,0,,
2016-04-19,1,,12414,1252.0,20.88,0.25,0.19,-772.0,2016-04-19 08:25:30,2016-04-20 05:18:00,18:51:45,8.0,5.0,,,,,0.41,0,,
2016-04-19,1,53.0,6711,98.0,1.63,0.25,0.19,382.0,2016-04-19 02:25:30,2016-04-19 04:03:30,03:14:30,2.0,4.0,81.3,18.33,28.3,0.3394,0.4,0,,
2016-04-19,1,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-19,1,,10688,346.0,5.77,0.25,0.19,134.0,2016-04-19 00:56:00,2016-04-19 06:42:00,03:49:00,0.0,6.0,,,,,0.46,0,,
2016-04-19,1,49.0,15482,1256.0,20.93,0.25,0.19,-776.0,2016-04-19 04:42:00,2016-04-20 01:38:00,15:10:00,4.0,1.0,74.89,17.51,25.89,0.3502,0.51,0,,
2016-04-19,1,42.0,12574,94.0,1.57,0.25,0.19,386.0,2016-04-19 02:56:00,2016-04-19 04:30:00,03:43:00,2.0,4.0,70.46,17.82,28.46,0.4144,0.48,0,,
2016-04-19,1,,5697,,,0.25,0.19,,,,,,,,,,,0.21,0,,
2016-04-19,1,,197,,,0.25,0.19,,,,,,,,,,,0.01,0,,
2016-04-19,1,,2916,,,0.25,0.19,,,,,,,,,,,0.14,0,,
2016-04-19,1,,6708,1158.0,19.31,0.25,0.19,-678.0,2016-04-19 06:00:00,2016-04-20 01:18:30,15:39:15,6.0,1.0,,,,,0.22,0,,
2016-04-19,1,67.0,14194,,,0.25,0.19,,,,,,,94.41,11.97,27.41,0.1761,0.5,0,,
2016-04-19,1,,13070,1162.0,19.36,0.25,0.19,-682.0,2016-04-19 02:17:00,2016-04-19 21:38:30,11:57:45,2.0,21.0,,,,,0.55,0,,
2016-04-19,1,,2064,138.0,2.3,0.25,0.19,342.0,2016-04-19 03:33:00,2016-04-19 05:51:00,04:42:00,3.0,5.0,,,,,0.12,0,,
2016-04-19,1,,7948,,,0.25,0.19,,,,,,,,,,,0.39,0,,
2016-04-19,1,,7711,,,0.25,0.19,,,,,,,,,,,0.38,0,,
2016-04-19,1,61.0,5401,,,0.25,0.19,,,,,,,83.1,8.0,22.1,0.1291,0.27,0,,
2016-04-19,1,,11256,,,0.25,0.19,,,,,,,,,,,0.41,0,,
2016-04-19,1,,2424,122.0,2.03,0.25,0.19,358.0,2016-04-19 03:41:00,2016-04-19 05:43:00,04:42:00,3.0,5.0,,,,,0.14,0,,
2016-04-19,1,46.0,10181,194.0,3.23,0.25,0.19,286.0,2016-04-19 01:28:00,2016-04-19 04:42:00,03:05:00,1.0,4.0,65.53,13.58,19.53,0.2889,0.34,0,,
2016-04-19,1,53.0,11135,80.0,1.33,0.25,0.19,400.0,2016-04-19 00:23:30,2016-04-19 01:43:30,01:03:30,0.0,1.0,83.51,15.71,30.51,0.291,0.48,0,,
2016-04-19,1,,15506,171.0,2.85,0.25,0.19,309.0,2016-04-19 03:12:30,2016-04-19 06:03:30,04:38:00,3.0,6.0,,,,,0.48,0,,
2016-04-19,1,,15929,,,0.25,0.19,,,,,,,,,,,0.48,0,,
2016-04-19,1,66.0,0,,,0.25,0.19,,,,,,,99.46,43.71,33.46,0.6524,0.0,0,,
2016-04-19,1,54.0,11548,,,0.25,0.19,,,,,,,81.95,18.41,27.95,0.3348,0.36,0,,
2016-04-19,1,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-19,1,,7142,,,0.25,0.19,,,,,,,,,,,0.32,0,,
2016-04-19,1,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-19,1,49.0,18785,,,0.25,0.19,,,,,,,86.59,37.19,37.59,0.7438,0.49,0,,
2016-04-19,1,58.0,10742,130.0,2.17,0.25,0.19,350.0,2016-04-19 04:54:30,2016-04-19 07:04:30,05:59:30,4.0,7.0,77.43,15.24,19.43,0.2583,0.38,0,,
2016-04-19,1,,8925,209.0,3.48,0.25,0.19,271.0,2016-04-19 22:34:00,2016-04-20 02:03:00,00:18:30,22.0,2.0,,,,,0.31,0,,
2016-04-19,1,,5997,,,0.25,0.19,,,,,,,,,,,0.25,0,,
2016-04-19,1,,4212,,,0.25,0.19,,,,,,,,,,,0.16,0,,
2016-04-20,2,,6466,,,0.25,0.19,,,,,,,,,,,0.27,0,,
2016-04-20,2,70.0,15566,,,0.25,0.19,,,,,,,96.8,15.14,26.8,0.2133,0.59,0,,
2016-04-20,2,,8793,148.0,2.47,0.25,0.19,332.0,2016-04-20 22:37:00,2016-04-21 01:05:00,23:51:00,22.0,1.0,,,,,0.32,0,,
2016-04-20,2,,10544,115.0,1.92,0.25,0.19,365.0,2016-04-20 05:04:00,2016-04-20 06:59:00,06:01:30,5.0,6.0,,,,,0.31,0,,
2016-04-20,2,,9388,205.0,3.42,0.25,0.19,275.0,2016-04-20 21:46:00,2016-04-21 01:11:00,23:28:30,21.0,1.0,,,,,0.43,0,,
2016-04-20,2,50.0,15112,,,0.25,0.19,,,,,,,83.44,19.36,33.44,0.3796,0.55,0,,
2016-04-20,2,,15108,481.0,8.02,0.25,0.19,-1.0,2016-04-20 02:40:00,2016-04-20 10:41:00,06:40:30,2.0,10.0,,,,,0.44,0,,
2016-04-20,2,,6361,,,0.25,0.19,,,,,,,,,,,0.26,0,,
2016-04-20,2,70.0,10771,,,0.25,0.19,,,,,,,105.64,12.44,35.64,0.1752,0.61,0,,
2016-04-20,2,,4880,,,0.25,0.19,,,,,,,,,,,0.32,0,,
2016-04-20,2,51.0,19948,,,0.25,0.19,,,,,,,85.49,35.17,34.49,0.6764,0.48,0,,
2016-04-20,2,,8954,2016.0,33.6,0.25,0.19,-1536.0,2016-04-20 06:59:00,2016-04-21 16:35:00,23:47:00,6.0,16.0,,,,,0.34,0,,
2016-04-20,2,,11658,41.0,0.68,0.25,0.19,439.0,2016-04-20 05:40:00,2016-04-20 06:21:00,06:00:30,5.0,6.0,,,,,0.37,0,,
2016-04-20,2,,2436,,,0.25,0.19,,,,,,,,,,,0.12,0,,
2016-04-20,2,,5273,,,0.25,0.19,,,,,,,,,,,0.22,0,,
2016-04-20,2,,14365,297.0,4.95,0.25,0.19,183.0,2016-04-20 00:12:00,2016-04-20 05:09:00,02:40:30,0.0,5.0,,,,,0.43,0,,
2016-04-20,2,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-20,2,57.0,4803,,,0.25,0.19,,,,,,,76.92,8.67,19.92,0.1494,0.22,0,,
2016-04-20,2,,8,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-20,2,53.0,10999,84.0,1.4,0.25,0.19,396.0,2016-04-20 22:32:00,2016-04-20 23:56:00,23:14:00,22.0,23.0,78.18,15.76,25.18,0.2918,0.39,0,,
2016-04-20,2,,7222,984.0,16.39,0.25,0.19,-503.0,2016-04-20 05:10:00,2016-04-20 21:33:30,13:21:45,5.0,21.0,,,,,0.33,0,,
2016-04-20,2,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-20,2,46.0,10553,175.0,2.92,0.25,0.19,305.0,2016-04-20 22:27:00,2016-04-21 01:22:00,23:54:30,22.0,1.0,65.4,12.68,19.4,0.2698,0.37,0,,
2016-04-20,2,,4974,,,0.25,0.19,,,,,,,,,,,0.15,0,,
2016-04-20,2,50.0,13928,323.0,5.38,0.25,0.19,157.0,2016-04-20 23:18:00,2016-04-21 04:41:00,01:59:30,23.0,4.0,74.91,14.92,24.91,0.2925,0.45,0,,
2016-04-20,2,,7192,,,0.25,0.19,,,,,,,,,,,0.3,0,,
2016-04-20,2,52.0,10449,121.0,2.02,0.25,0.19,359.0,2016-04-20 04:30:30,2016-04-20 06:31:30,05:31:00,4.0,6.0,85.5,18.1,33.5,0.3415,0.45,0,,
2016-04-20,2,,9202,,,0.25,0.19,,,,,,,,,,,0.45,0,,
2016-04-20,2,45.0,8330,1130.0,18.84,0.25,0.19,-650.0,2016-04-20 04:42:00,2016-04-20 23:32:30,14:07:15,4.0,23.0,69.17,17.9,24.17,0.3892,0.41,0,,
2016-04-20,2,48.0,2713,788.0,13.12,0.25,0.19,-308.0,2016-04-20 10:17:00,2016-04-20 23:24:30,16:50:45,10.0,23.0,60.04,5.48,12.04,0.1118,0.15,0,,
2016-04-20,2,,2072,1072.0,17.87,0.25,0.19,-592.0,2016-04-20 09:24:30,2016-04-21 03:16:30,18:20:30,9.0,3.0,,,,,0.14,0,,
2016-04-20,2,44.0,3147,255.0,4.25,0.25,0.19,225.0,2016-04-20 05:03:00,2016-04-20 09:18:00,07:10:30,5.0,9.0,69.62,13.53,25.62,0.3006,0.16,0,,
2016-04-21,3,49.0,11835,128.0,2.13,0.25,0.19,352.0,2016-04-21 23:31:00,2016-04-22 01:39:00,00:35:00,23.0,1.0,83.47,25.01,34.47,0.5001,0.43,0,,
2016-04-21,3,,6093,60.0,1.0,0.25,0.19,420.0,2016-04-21 04:40:00,2016-04-21 05:40:00,05:10:00,4.0,5.0,,,,,0.24,0,,
2016-04-21,3,43.0,10830,51.0,0.85,0.25,0.19,429.0,2016-04-21 23:34:30,2016-04-22 00:25:30,00:00:00,23.0,0.0,72.31,21.06,29.31,0.4786,0.65,0,,
2016-04-21,3,,3404,,,0.25,0.19,,,,,,,,,,,0.15,0,,
2016-04-21,3,53.0,19377,,,0.25,0.19,,,,,,,87.13,34.28,34.13,0.6348,0.5,0,,
2016-04-21,3,,8857,,,0.25,0.19,,,,,,,,,,,0.45,0,,
2016-04-21,3,54.0,13743,87.0,1.45,0.25,0.19,393.0,2016-04-21 00:54:30,2016-04-21 02:21:30,01:38:00,0.0,2.0,85.66,13.89,31.66,0.2526,0.49,0,,
2016-04-21,3,,8859,,,0.25,0.19,,,,,,,,,,,0.4,0,,
2016-04-21,3,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-21,3,51.0,10080,187.0,3.12,0.25,0.19,293.0,2016-04-21 03:02:00,2016-04-21 06:09:00,04:35:30,3.0,6.0,73.41,13.51,22.41,0.2598,0.33,0,,
2016-04-21,3,,8538,,,0.25,0.19,,,,,,,,,,,0.3,0,,
2016-04-21,3,,6349,,,0.25,0.19,,,,,,,,,,,0.19,0,,
2016-04-21,3,64.0,13744,,,0.25,0.19,,,,,,,92.19,12.39,28.19,0.1906,0.48,0,,
2016-04-21,3,52.0,19542,953.0,15.88,0.25,0.19,-473.0,2016-04-21 08:36:00,2016-04-22 00:29:00,16:32:30,8.0,0.0,79.4,15.78,27.4,0.2977,0.36,0,,
2016-04-21,3,,2467,1080.0,17.99,0.25,0.19,-600.0,2016-04-21 03:10:30,2016-04-21 21:10:00,12:10:15,3.0,21.0,,,,,0.15,0,,
2016-04-21,3,49.0,12346,137.0,2.28,0.25,0.19,343.0,2016-04-21 02:50:30,2016-04-21 05:07:30,03:59:00,2.0,5.0,71.33,17.59,22.33,0.3518,0.4,0,,
2016-04-21,3,53.0,12453,,,0.25,0.19,,,,,,,86.37,23.02,33.37,0.4262,0.67,0,,
2016-04-21,3,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-21,3,66.0,144,,,0.25,0.19,,,,,,,80.8,12.74,14.8,0.1902,0.01,0,,
2016-04-21,3,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-21,3,,6530,2794.0,46.56,0.25,0.19,-2314.0,2016-04-21 05:49:00,2016-04-23 04:22:30,05:05:45,5.0,4.0,,,,,0.24,0,,
2016-04-21,3,,16057,,,0.25,0.19,,,,,,,,,,,0.48,0,,
2016-04-21,3,,3809,1005.0,16.75,0.25,0.19,-525.0,2016-04-21 10:39:30,2016-04-22 03:24:30,19:02:00,10.0,3.0,,,,,0.22,0,,
2016-04-21,3,,11268,,,0.25,0.19,,,,,,,,,,,0.36,0,,
2016-04-21,3,42.0,10055,169.0,2.82,0.25,0.19,311.0,2016-04-21 02:06:00,2016-04-21 04:55:00,03:30:30,2.0,4.0,63.1,13.23,21.1,0.3078,0.32,0,,
2016-04-21,3,,1223,,,0.25,0.19,,,,,,,,,,,0.04,0,,
2016-04-21,3,,3702,66.0,1.1,0.25,0.19,414.0,2016-04-21 23:21:30,2016-04-22 00:27:30,23:54:30,23.0,0.0,,,,,0.03,0,,
2016-04-21,3,,9819,198.0,3.3,0.25,0.19,282.0,2016-04-21 03:33:30,2016-04-21 06:51:30,05:12:30,3.0,6.0,,,,,0.28,0,,
2016-04-21,3,,15148,169.0,2.82,0.25,0.19,311.0,2016-04-21 01:25:00,2016-04-21 04:14:00,02:49:30,1.0,4.0,,,,,0.59,0,,
2016-04-21,3,,9469,181.0,3.02,0.25,0.19,299.0,2016-04-21 01:10:00,2016-04-21 04:11:00,02:40:30,1.0,4.0,,,,,0.28,0,,
2016-04-21,3,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-21,3,,8054,,,0.25,0.19,,,,,,,,,,,0.34,0,,
2016-04-22,4,,2824,,,0.25,0.19,,,,,,,,,,,0.12,0,,
2016-04-22,4,,10520,,,0.25,0.19,,,,,,,,,,,0.3,0,,
2016-04-22,4,,12200,1057.0,17.62,0.25,0.19,-577.0,2016-04-22 04:21:00,2016-04-22 21:58:00,13:09:30,4.0,21.0,,,,,0.52,0,,
2016-04-22,4,,9753,313.0,5.22,0.25,0.19,167.0,2016-04-22 00:22:00,2016-04-22 05:35:00,02:58:30,0.0,5.0,,,,,0.44,0,,
2016-04-22,4,57.0,9601,,,0.25,0.19,,,,,,,82.56,11.3,25.56,0.1948,0.38,0,,
2016-04-22,4,43.0,9172,1141.0,19.02,0.25,0.19,-661.0,2016-04-22 05:05:30,2016-04-23 00:06:30,14:36:00,5.0,0.0,64.65,17.96,21.65,0.4083,0.45,0,,
2016-04-22,4,,3843,,,0.25,0.19,,,,,,,,,,,0.21,0,,
2016-04-22,4,,2915,116.0,1.93,0.25,0.19,364.0,2016-04-22 03:50:00,2016-04-22 05:46:00,04:48:00,3.0,5.0,,,,,0.16,0,,
2016-04-22,4,,1664,,,0.25,0.19,,,,,,,,,,,0.07,0,,
2016-04-22,4,,6831,4000.0,66.68,0.25,0.19,-3520.0,2016-04-22 09:11:30,2016-04-25 03:52:00,18:31:45,9.0,3.0,,,,,0.32,0,,
2016-04-22,4,55.0,10725,136.0,2.27,0.25,0.19,344.0,2016-04-22 03:29:00,2016-04-22 05:45:00,04:37:00,3.0,5.0,79.12,21.76,24.12,0.3887,0.4,0,,
2016-04-22,4,53.0,8206,928.0,15.48,0.25,0.19,-448.0,2016-04-22 08:10:00,2016-04-22 23:38:30,15:54:15,8.0,23.0,81.7,12.43,28.7,0.2302,0.4,0,,
2016-04-22,4,57.0,15299,,,0.25,0.19,,,,,,,93.93,16.34,36.93,0.2818,0.55,0,,
2016-04-22,4,44.0,4068,121.0,2.02,0.25,0.19,359.0,2016-04-22 05:28:00,2016-04-22 07:29:00,06:28:30,5.0,7.0,70.26,13.83,26.26,0.3074,0.24,0,,
2016-04-22,4,49.0,12139,52.0,0.87,0.25,0.19,428.0,2016-04-22 23:11:00,2016-04-23 00:03:00,23:37:00,23.0,0.0,73.28,15.38,24.28,0.3076,0.5,0,,
2016-04-22,4,,4026,,,0.25,0.19,,,,,,,,,,,0.2,0,,
2016-04-22,4,,8687,,,0.25,0.19,,,,,,,,,,,0.33,0,,
2016-04-22,4,,149,,,0.25,0.19,,,,,,,,,,,0.01,0,,
2016-04-22,4,,5583,,,0.25,0.19,,,,,,,,,,,0.27,0,,
2016-04-22,4,,4500,920.0,15.34,0.25,0.19,-440.0,2016-04-22 07:53:30,2016-04-22 23:14:00,15:33:45,7.0,23.0,,,,,0.22,0,,
2016-04-22,4,,3673,,,0.25,0.19,,,,,,,,,,,0.09,0,,
2016-04-22,4,,7286,,,0.25,0.19,,,,,,,,,,,0.5,0,,
2016-04-22,4,47.0,18258,,,0.25,0.19,,,,,,,82.81,31.55,35.81,0.6574,0.42,0,,
2016-04-22,4,53.0,7804,92.0,1.53,0.25,0.19,388.0,2016-04-22 03:15:30,2016-04-22 04:47:30,04:01:30,3.0,4.0,72.0,11.75,19.0,0.2175,0.29,0,,
2016-04-22,4,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-04-22,4,66.0,637,,,0.25,0.19,,,,,,,90.89,12.38,24.89,0.1848,0.02,0,,
2016-04-22,4,,6238,,,0.25,0.19,,,,,,,,,,,0.3,0,,
2016-04-22,4,,12764,,,0.25,0.19,,,,,,,,,,,0.38,0,,
2016-04-22,4,52.0,12954,,,0.25,0.19,,,,,,,80.13,19.04,28.13,0.3592,0.45,0,,
2016-04-22,4,,8911,72.0,1.2,0.25,0.19,408.0,2016-04-22 03:44:30,2016-04-22 04:56:30,04:20:30,3.0,4.0,,,,,0.31,0,,
2016-04-22,4,51.0,11682,53.0,0.88,0.25,0.19,427.0,2016-04-22 03:04:30,2016-04-22 03:57:30,03:31:00,3.0,3.0,70.43,16.47,19.43,0.3167,0.38,0,,
2016-04-22,4,,5372,,,0.25,0.19,,,,,,,,,,,0.22,0,,
2016-04-23,5,53.0,16901,137.0,2.28,0.25,0.19,343.0,2016-04-23 23:32:30,2016-04-24 01:49:30,00:41:00,23.0,1.0,83.43,18.44,30.43,0.3415,0.53,1,,
2016-04-23,5,,22359,330.0,5.5,0.25,0.19,150.0,2016-04-23 03:42:00,2016-04-23 09:12:00,06:27:00,3.0,9.0,,,,,0.63,1,,
2016-04-23,5,52.0,4112,213.0,3.55,0.25,0.19,267.0,2016-04-23 09:50:30,2016-04-23 13:23:30,11:37:00,9.0,13.0,67.07,6.82,15.07,0.1286,0.27,1,,
2016-04-23,5,40.0,7638,149.0,2.48,0.25,0.19,331.0,2016-04-23 02:15:30,2016-04-23 04:44:30,03:30:00,2.0,4.0,65.08,17.04,25.08,0.4155,0.34,1,,
2016-04-23,5,52.0,20031,1086.0,18.09,0.25,0.19,-605.0,2016-04-23 07:44:30,2016-04-24 01:50:00,16:47:15,7.0,1.0,84.65,21.48,32.65,0.4053,0.6,1,,
2016-04-23,5,,9423,,,0.25,0.19,,,,,,,,,,,0.35,1,,
2016-04-23,5,66.0,8093,,,0.25,0.19,,,,,,,93.29,11.4,27.29,0.1702,0.28,1,,
2016-04-23,5,,9317,,,0.25,0.19,,,,,,,,,,,0.42,1,,
2016-04-23,5,,8538,,,0.25,0.19,,,,,,,,,,,0.23,1,,
2016-04-23,5,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-04-23,5,,5079,60.0,1.0,0.25,0.19,420.0,2016-04-23 20:18:30,2016-04-23 21:18:30,20:48:30,20.0,21.0,,,,,0.24,1,,
2016-04-23,5,,3570,,,0.25,0.19,,,,,,,,,,,0.14,1,,
2016-04-23,5,,14371,127.0,2.12,0.25,0.19,353.0,2016-04-23 04:00:00,2016-04-23 06:07:00,05:03:30,4.0,6.0,,,,,0.43,1,,
2016-04-23,5,,15126,1022.0,17.02,0.25,0.19,-541.0,2016-04-23 07:07:30,2016-04-24 00:09:00,15:38:15,7.0,0.0,,,,,0.57,1,,
2016-04-23,5,50.0,6001,,,0.25,0.19,,,,,,,71.76,10.7,21.76,0.2099,0.25,1,,
2016-04-23,5,60.0,6890,,,0.25,0.19,,,,,,,85.85,11.29,25.85,0.185,0.33,1,,
2016-04-23,5,53.0,11200,,,0.25,0.19,,,,,,,93.94,29.05,40.94,0.538,0.62,1,,
2016-04-23,5,,12058,63.0,1.05,0.25,0.19,417.0,2016-04-23 04:44:00,2016-04-23 05:47:00,05:15:30,4.0,5.0,,,,,0.44,1,,
2016-04-23,5,,4935,255.0,4.25,0.25,0.19,225.0,2016-04-23 00:22:00,2016-04-23 04:37:00,02:29:30,0.0,4.0,,,,,0.23,1,,
2016-04-23,5,,6637,,,0.25,0.19,,,,,,,,,,,0.19,1,,
2016-04-23,5,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-04-23,5,,0,,,0.25,0.19,,,,,,,,,,,0.1,1,,
2016-04-23,5,,2945,,,0.25,0.19,,,,,,,,,,,0.14,1,,
2016-04-23,5,,7396,,,0.25,0.19,,,,,,,,,,,0.37,1,,
2016-04-23,5,,5709,181.0,3.02,0.25,0.19,299.0,2016-04-23 02:09:00,2016-04-23 05:10:00,03:39:30,2.0,5.0,,,,,0.21,1,,
2016-04-23,5,,2817,,,0.25,0.19,,,,,,,,,,,0.09,1,,
2016-04-23,5,,4363,,,0.25,0.19,,,,,,,,,,,0.2,1,,
2016-04-23,5,,12357,292.0,4.87,0.25,0.19,188.0,2016-04-23 00:03:00,2016-04-23 04:55:00,02:29:00,0.0,4.0,,,,,0.43,1,,
2016-04-23,5,44.0,13236,91.0,1.52,0.25,0.19,389.0,2016-04-23 00:48:00,2016-04-23 02:19:00,01:33:30,0.0,2.0,67.08,18.09,23.08,0.4021,0.4,1,,
2016-04-23,5,48.0,5245,145.0,2.42,0.25,0.19,335.0,2016-04-23 05:09:00,2016-04-23 07:34:00,06:21:30,5.0,7.0,77.83,14.84,29.83,0.3029,0.35,1,,
2016-04-23,5,54.0,11495,1108.0,18.46,0.25,0.19,-627.0,2016-04-23 07:37:30,2016-04-24 02:05:00,16:51:15,7.0,2.0,81.8,12.97,27.8,0.2359,0.51,1,,
2016-04-23,5,,9282,,,0.25,0.19,,,,,,,,,,,0.33,1,,
2016-04-24,6,,8905,,,0.25,0.19,,,,,,,,,,,0.21,1,,
2016-04-24,6,54.0,9471,172.0,2.87,0.25,0.19,308.0,2016-04-24 02:09:30,2016-04-24 05:01:30,03:35:30,2.0,5.0,77.58,12.73,23.58,0.2314,0.36,1,,
2016-04-24,6,51.0,16674,,,0.25,0.19,,,,,,,87.28,35.31,36.28,0.679,0.42,1,,
2016-04-24,6,55.0,400,,,0.25,0.19,,,,,,,76.04,18.73,21.04,0.3344,0.04,1,,
2016-04-24,6,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-04-24,6,,4081,185.0,3.08,0.25,0.19,295.0,2016-04-24 23:11:00,2016-04-25 02:16:00,00:43:30,23.0,2.0,,,,,0.2,1,,
2016-04-24,6,,2090,,,0.25,0.19,,,,,,,,,,,0.09,1,,
2016-04-24,6,55.0,7623,141.0,2.35,0.25,0.19,339.0,2016-04-24 02:12:00,2016-04-24 04:33:00,03:22:30,2.0,4.0,84.21,11.92,29.21,0.2129,0.36,1,,
2016-04-24,6,49.0,5029,1001.0,16.68,0.25,0.19,-521.0,2016-04-24 07:15:00,2016-04-24 23:56:00,15:35:30,7.0,23.0,68.82,10.85,19.82,0.217,0.2,1,,
2016-04-24,6,70.0,2153,,,0.25,0.19,,,,,,,109.79,8.77,39.79,0.1235,0.08,1,,
2016-04-24,6,,5896,,,0.25,0.19,,,,,,,,,,,0.26,1,,
2016-04-24,6,,3490,205.0,3.42,0.25,0.19,275.0,2016-04-24 01:48:00,2016-04-24 05:13:00,03:30:30,1.0,5.0,,,,,0.16,1,,
2016-04-24,6,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-04-24,6,44.0,10243,1872.0,31.19,0.25,0.19,-1392.0,2016-04-24 16:08:30,2016-04-25 23:20:00,07:44:15,16.0,23.0,62.1,10.16,18.1,0.2258,0.3,1,,
2016-04-24,6,53.0,13481,,,0.25,0.19,,,,,,,82.42,20.61,29.42,0.3817,0.38,1,,
2016-04-24,6,40.0,15764,874.0,14.57,0.25,0.19,-394.0,2016-04-24 07:30:30,2016-04-24 22:04:30,14:47:30,7.0,22.0,72.27,23.09,32.27,0.5632,0.9,1,,
